,value,geometry,latitude,longitude,region_id,impf_
17603,5056756.330759583,POINT (16.520833333333385 40.43750000000029),40.43750000000029,16.520833333333385,380,1
17604,8906352.015198234,POINT (16.56250000000005 40.43750000000029),40.43750000000029,16.56250000000005,380,1
17605,62725.901147414064,POINT (16.604166666666718 40.43750000000029),40.43750000000029,16.604166666666718,380,1
17606,973785.024686093,POINT (16.645833333333385 40.43750000000029),40.43750000000029,16.645833333333385,380,1
17607,136822677.47809914,POINT (16.687500000000053 40.43750000000029),40.43750000000029,16.687500000000053,380,1
17608,2564407.847435715,POINT (16.729166666666718 40.43750000000029),40.43750000000029,16.729166666666718,380,1
17609,620330.6098915902,POINT (16.770833333333385 40.43750000000029),40.43750000000029,16.770833333333385,380,1
17610,1486393.00890069,POINT (16.812500000000053 40.43750000000029),40.43750000000029,16.812500000000053,380,1
17611,83288659.8934451,POINT (16.85416666666672 40.43750000000029),40.43750000000029,16.85416666666672,380,1
17612,155222753.39174864,POINT (16.895833333333385 40.43750000000029),40.43750000000029,16.895833333333385,380,1
17613,9751565200.350079,POINT (17.27083333333339 40.43750000000029),40.43750000000029,17.27083333333339,380,1
17614,190159666.34660298,POINT (17.312500000000057 40.43750000000029),40.43750000000029,17.312500000000057,380,1
17615,405171285.6465938,POINT (17.354166666666725 40.43750000000029),40.43750000000029,17.354166666666725,380,1
17616,1883509118.6453164,POINT (17.39583333333339 40.43750000000029),40.43750000000029,17.39583333333339,380,1
17617,111960506.50224514,POINT (17.437500000000057 40.43750000000029),40.43750000000029,17.437500000000057,380,1
17618,579737961.1707436,POINT (17.479166666666725 40.43750000000029),40.43750000000029,17.479166666666725,380,1
17619,402516171.167301,POINT (17.520833333333393 40.43750000000029),40.43750000000029,17.520833333333393,380,1
17620,114302668.88498692,POINT (17.562500000000057 40.43750000000029),40.43750000000029,17.562500000000057,380,1
17621,67470589.67007668,POINT (17.604166666666725 40.43750000000029),40.43750000000029,17.604166666666725,380,1
17622,146539705.4680577,POINT (17.645833333333393 40.43750000000029),40.43750000000029,17.645833333333393,380,1
17623,8518781.71681069,POINT (17.68750000000006 40.43750000000029),40.43750000000029,17.68750000000006,380,1
17624,945663019.1408917,POINT (17.729166666666725 40.43750000000029),40.43750000000029,17.729166666666725,380,1
17625,77103714.163951,POINT (17.770833333333393 40.43750000000029),40.43750000000029,17.770833333333393,380,1
17626,76121213.72758092,POINT (17.81250000000006 40.43750000000029),40.43750000000029,17.81250000000006,380,1
17627,114443190.94631301,POINT (17.85416666666673 40.43750000000029),40.43750000000029,17.85416666666673,380,1
17628,78455281.51018584,POINT (17.895833333333393 40.43750000000029),40.43750000000029,17.895833333333393,380,1
17629,390150438.51845044,POINT (17.93750000000006 40.43750000000029),40.43750000000029,17.93750000000006,380,1
17630,83032717.8207133,POINT (17.97916666666673 40.43750000000029),40.43750000000029,17.97916666666673,380,1
17631,728193222.3091115,POINT (18.020833333333396 40.43750000000029),40.43750000000029,18.020833333333396,380,1
17632,909756148.9970815,POINT (18.06250000000006 40.43750000000029),40.43750000000029,18.06250000000006,380,1
17633,59005485.91232733,POINT (18.10416666666673 40.43750000000029),40.43750000000029,18.10416666666673,380,1
17634,19463140.017086472,POINT (18.145833333333396 40.43750000000029),40.43750000000029,18.145833333333396,380,1
17635,46627927.10550632,POINT (18.187500000000064 40.43750000000029),40.43750000000029,18.187500000000064,380,1
17636,57328507.34513805,POINT (18.22916666666673 40.43750000000029),40.43750000000029,18.22916666666673,380,1
17637,298088862.6441947,POINT (15.020833333333375 40.39583333333363),40.39583333333363,15.020833333333375,380,1
17638,100474305.71545736,POINT (15.062500000000039 40.39583333333363),40.39583333333363,15.062500000000039,380,1
